ID,Age,Gender,Name,Birth,Race,Home City,Home State,Amount Spent,Estimated Income,Destination
1064,64,Female,Customer 1064,1951-06-28,White,Houston,Texas,4344.84,26559.49,Middle East & Africa
1065,79,Female,Customer 1065,1952-06-22,White,Phoenix,Arizona,2623.98,111293.59,Middle East & Africa
1066,23,Female,Customer 1066,1982-06-01,Black,Chicago,Illinois,3049.92,100609.4,Asia
1067,27,Female,Customer 1067,1952-02-26,Asian,Phoenix,Arizona,8799.97,146760.54,Asia
1068,56,Female,Customer 1068,1952-05-25,Other,Denver,Colorado,4147.21,148974.83,Asia
1069,42,Male,Customer 1069,1990-11-20,Other,San Francisco,California,3495.46,36856.31,Alaska
1070,62,Female,Customer 1070,1982-10-19,Hispanic,Portland,Oregon,4015.78,26665.92,Asia
1071,78,Male,Customer 1071,2003-07-02,Asian,Portland,Oregon,3668.68,124264.71,Europe
1072,48,Female,Customer 1072,1966-09-20,White,Portland,Oregon,2514.95,38803.4,South America
1073,44,Female,Customer 1073,1972-07-05,Hispanic,Seattle,Washington,6129.74,39633.82,Asia
1074,67,Female,Customer 1074,1984-04-27,White,Nashville,Tennessee,6409.89,116372.3,South America
1075,24,Female,Customer 1075,1954-02-15,Black,San Antonio,Texas,7321.33,70461.08,Asia
1076,70,Female,Customer 1076,1953-12-12,Hispanic,San Diego,California,9702.12,148558.96,Europe
1077,41,Male,Customer 1077,1993-06-18,Asian,Denver,Colorado,5754.22,124849.11,Middle East & Africa
1078,58,Male,Customer 1078,1996-05-10,White,Chicago,Illinois,6740.24,35071.65,Europe
1079,53,Female,Customer 1079,1962-02-18,Asian,Chicago,Illinois,6695.6,91516.94,South America
1080,31,Female,Customer 1080,1965-06-24,Other,Portland,Oregon,7225.38,99592.06,Alaska
1081,26,Female,Customer 1081,1998-04-07,Black,New Orleans,Louisiana,7890.18,109812.37,Hawaii
1082,35,Female,Customer 1082,1968-06-01,Other,Los Angeles,California,7145.24,148136.95,South America
1083,50,Male,Customer 1083,2003-02-03,Other,Miami,Florida,3271.4,27308.86,Asia
1084,27,Female,Customer 1084,1956-03-28,White,New Orleans,Louisiana,1477.98,134458.19,Middle East & Africa
1085,43,Male,Customer 1085,2002-08-17,White,Portland,Oregon,3117.06,31139.02,Hawaii
1086,31,Male,Customer 1086,1966-08-06,Black,Seattle,Washington,7744.76,77968.74,South America
1087,45,Female,Customer 1087,1988-01-08,Asian,Austin,Texas,7248.68,76902.99,Europe
1088,25,Female,Customer 1088,1964-04-24,Asian,Austin,Texas,1313.92,35299.8,South America
1089,66,Male,Customer 1089,1999-01-16,Hispanic,Austin,Texas,6782.26,40978.05,South America
1090,20,Male,Customer 1090,1983-12-24,Other,Portland,Oregon,3526.63,122321.03,Asia
1091,79,Female,Customer 1091,1993-08-20,Asian,Miami,Florida,8021.78,67734.26,Hawaii
1092,47,Male,Customer 1092,2002-07-23,Asian,Portland,Oregon,5514.07,68308.36,Asia
1093,35,Female,Customer 1093,1953-06-21,Asian,Austin,Texas,5469.57,23653.23,Alaska
1094,41,Female,Customer 1094,2004-07-21,Hispanic,Chicago,Illinois,2434.41,127830.08,Alaska
1095,73,Female,Customer 1095,1988-12-28,Other,Houston,Texas,4191.76,80828.24,Hawaii
1096,47,Male,Customer 1096,1976-12-21,Other,San Francisco,California,4618.09,55947.77,Alaska
1097,75,Female,Customer 1097,1992-11-04,White,Chicago,Illinois,6708.78,57592.83,Hawaii
1098,26,Female,Customer 1098,1998-03-03,White,Dallas,Texas,9742.02,142394.88,Hawaii
1099,18,Male,Customer 1099,1968-09-28,White,San Antonio,Texas,6927.04,89177.29,South America
1100,43,Female,Customer 1100,1961-10-08,Black,Denver,Colorado,8245.6,63816.2,Alaska
1101,57,Male,Customer 1101,1955-01-09,Asian,Portland,Oregon,5883.3,61317.75,Hawaii
1102,37,Male,Customer 1102,1951-06-28,White,San Diego,California,4906.14,146260.2,Alaska
1103,77,Male,Customer 1103,1962-02-25,White,Phoenix,Arizona,4403.82,71153.37,Europe
1104,49,Female,Customer 1104,1965-10-22,Asian,New Orleans,Louisiana,2292.72,72395.74,Europe
1105,39,Male,Customer 1105,1997-02-25,Hispanic,Dallas,Texas,9250.75,92615.26,Hawaii
1106,44,Female,Customer 1106,1980-01-02,Black,Houston,Texas,3165.69,85726.57,Europe
1107,44,Male,Customer 1107,1966-08-12,Other,Denver,Colorado,2810.97,142077.86,Asia
1108,18,Male,Customer 1108,1989-07-09,Hispanic,Miami,Florida,5884.74,63793.12,Europe
1109,68,Female,Customer 1109,1996-12-15,Hispanic,Portland,Oregon,2155.56,83144.3,Middle East & Africa
1110,68,Female,Customer 1110,1974-05-25,Other,Miami,Florida,5446.32,148534.13,Middle East & Africa
1111,63,Female,Customer 1111,1988-04-26,Other,Portland,Oregon,6672.21,48670.27,Middle East & Africa
1112,36,Male,Customer 1112,1956-02-25,Black,Boston,Massachusetts,1400.14,24917.82,Europe
1113,52,Male,Customer 1113,1992-12-03,Black,Seattle,Washington,4907.72,69657.07,South America
1114,41,Female,Customer 1114,1983-01-28,Hispanic,San Antonio,Texas,1152.32,32811.21,Europe
1115,45,Female,Customer 1115,1975-09-09,Asian,San Diego,California,3521.57,96930.64,Hawaii
1116,45,Male,Customer 1116,1980-05-24,Hispanic,New York,New York,8172.82,74138.58,Alaska
1117,47,Female,Customer 1117,2003-03-03,Other,Boston,Massachusetts,9331.06,48108.46,South America
1118,24,Female,Customer 1118,1952-11-12,Hispanic,Miami,Florida,8540.84,36876.42,Alaska
1119,49,Female,Customer 1119,1985-05-28,Black,Miami,Florida,1549.87,62891.02,Middle East & Africa
1120,29,Female,Customer 1120,2002-07-27,Asian,New Orleans,Louisiana,8705.7,127643.27,Alaska
1121,24,Female,Customer 1121,2005-05-05,White,San Antonio,Texas,5477.9,110856.9,South America
1122,37,Female,Customer 1122,1998-09-07,Asian,Miami,Florida,4402.24,98273.93,Hawaii
1123,47,Female,Customer 1123,1950-03-09,Black,Atlanta,Georgia,8660.7,62351.77,Asia
1124,31,Female,Customer 1124,1960-11-26,Asian,Miami,Florida,9696.22,120413.28,Hawaii
1125,60,Female,Customer 1125,1991-06-21,Other,Philadelphia,Pennsylvania,8927.72,112778.52,Alaska
1126,41,Male,Customer 1126,2005-10-20,Asian,Denver,Colorado,4400.83,111397.13,Asia
1127,57,Male,Customer 1127,1953-06-09,Other,Chicago,Illinois,8737.11,43487.45,Alaska
1128,58,Male,Customer 1128,1966-07-08,Other,Miami,Florida,3519.08,149001.87,Asia
1129,67,Male,Customer 1129,1973-04-04,Asian,San Antonio,Texas,7389.38,122134.24,Hawaii
1130,59,Female,Customer 1130,1975-11-06,Other,Denver,Colorado,1625.42,84992.76,Hawaii
1131,75,Female,Customer 1131,1989-05-08,White,New Orleans,Louisiana,5495.69,69570.4,Middle East & Africa
1132,52,Male,Customer 1132,1981-06-18,White,Las Vegas,Nevada,2037.8,129923.86,Asia
1133,78,Female,Customer 1133,1991-09-25,Hispanic,Nashville,Tennessee,4886.38,86305.08,Alaska
1134,74,Male,Customer 1134,1962-05-09,Asian,San Antonio,Texas,3026.88,77155.6,Middle East & Africa
1135,74,Male,Customer 1135,1967-08-03,White,Miami,Florida,2204.45,47995.39,Hawaii
1136,21,Male,Customer 1136,1985-03-21,White,New Orleans,Louisiana,8012.16,91692.01,Hawaii
1137,22,Female,Customer 1137,1971-12-15,White,Portland,Oregon,1322.22,78464.2,Middle East & Africa
1138,19,Female,Customer 1138,2004-11-17,Hispanic,Las Vegas,Nevada,5347.48,106936.91,Hawaii
1139,68,Female,Customer 1139,1996-12-07,Asian,San Antonio,Texas,4867.35,104654.25,Hawaii
1140,26,Male,Customer 1140,1993-06-22,Other,Atlanta,Georgia,7934.11,54760.37,Hawaii
1141,38,Male,Customer 1141,1965-05-02,Other,San Diego,California,6665.38,51810.8,South America
1142,52,Female,Customer 1142,1994-09-27,Black,Dallas,Texas,9347.69,128432.91,Asia
1143,24,Female,Customer 1143,1994-08-03,Hispanic,Miami,Florida,8661.99,77239.01,Asia
1144,59,Female,Customer 1144,1951-08-28,Black,San Francisco,California,6824.63,72467.32,Middle East & Africa
1145,59,Male,Customer 1145,1988-06-22,Black,Denver,Colorado,8879.15,31783.91,South America
1146,42,Female,Customer 1146,1981-06-18,Other,San Antonio,Texas,6249.75,51892.67,Europe
1147,60,Female,Customer 1147,1963-07-12,Asian,Miami,Florida,2226.3,28810.56,Middle East & Africa
1148,57,Male,Customer 1148,1961-06-19,Other,Portland,Oregon,7615.9,138529.21,Europe
1149,55,Male,Customer 1149,2005-03-20,Black,San Antonio,Texas,5964.16,117953.86,South America
1150,45,Female,Customer 1150,1992-08-18,Other,Dallas,Texas,9021.58,87789.41,Alaska
1151,52,Male,Customer 1151,1952-03-19,Asian,Chicago,Illinois,8474.1,63739.01,Asia
1152,30,Female,Customer 1152,2001-06-10,Asian,Denver,Colorado,6631.08,88684.58,Hawaii
1153,51,Male,Customer 1153,1994-03-25,Other,Los Angeles,California,5928.69,91774.24,Alaska
1154,79,Female,Customer 1154,1955-05-01,Other,Houston,Texas,7725.12,23509.87,Europe
1155,50,Male,Customer 1155,1950-02-22,Hispanic,Portland,Oregon,1844.95,147744.93,Middle East & Africa
1156,23,Female,Customer 1156,2003-11-09,White,New York,New York,4746.88,128549.59,Europe
1157,20,Male,Customer 1157,1968-05-21,White,Seattle,Washington,8677.33,103011.13,Hawaii
1158,43,Male,Customer 1158,1950-03-13,White,San Francisco,California,6725.18,87015.11,Alaska
1159,47,Female,Customer 1159,1993-06-22,Hispanic,Seattle,Washington,1942.9,132200.22,Middle East & Africa
1160,22,Male,Customer 1160,1959-04-08,Other,Los Angeles,California,2325.69,106685.44,South America
1161,35,Male,Customer 1161,1959-07-04,Black,Nashville,Tennessee,1800.7,121484.38,Europe
1162,44,Female,Customer 1162,1999-01-03,Hispanic,San Diego,California,2583.8,20308.7,Asia
1163,25,Female,Customer 1163,1998-12-21,Other,New York,New York,2944.21,72539.64,South America
1164,67,Male,Customer 1164,2002-02-05,White,Las Vegas,Nevada,7216.2,66542.2,South America
1165,80,Male,Customer 1165,1983-06-01,Other,Austin,Texas,6329.35,80973.88,Middle East & Africa
1166,37,Female,Customer 1166,1995-08-03,Other,Phoenix,Arizona,3359.11,49019.66,Europe
1167,45,Female,Customer 1167,1952-01-06,Asian,Seattle,Washington,9402.88,85512.15,Alaska
1168,38,Male,Customer 1168,1965-10-03,White,Miami,Florida,5335.39,63564.7,Middle East & Africa
1169,60,Male,Customer 1169,1979-12-21,Hispanic,Boston,Massachusetts,6398.5,66937.28,Europe
1170,46,Male,Customer 1170,2003-05-01,White,New York,New York,9327.18,35642.02,Alaska
1171,32,Male,Customer 1171,2002-12-17,Other,Los Angeles,California,8911.92,142410.18,Middle East & Africa
1172,38,Female,Customer 1172,2005-12-28,White,Philadelphia,Pennsylvania,9702.8,90868.46,Hawaii
1173,50,Female,Customer 1173,2000-02-27,Hispanic,Philadelphia,Pennsylvania,5433.34,67447.81,Hawaii
1174,48,Female,Customer 1174,1981-09-15,White,Austin,Texas,5304.08,83615.8,South America
1175,49,Female,Customer 1175,1973-11-09,Hispanic,Nashville,Tennessee,5539.84,22658.94,Asia
1176,43,Male,Customer 1176,1964-03-24,Hispanic,San Antonio,Texas,3938.88,115255.57,Hawaii
1177,42,Male,Customer 1177,1969-08-08,Black,Boston,Massachusetts,8101.19,118207.79,Alaska
1178,18,Male,Customer 1178,2002-07-01,Other,Austin,Texas,4718.49,121053.3,Alaska
1179,68,Female,Customer 1179,1984-12-10,Asian,Miami,Florida,4499.01,77214.89,Europe
1180,53,Female,Customer 1180,1996-06-24,Black,San Antonio,Texas,7142.43,111403.17,Alaska
1181,59,Male,Customer 1181,1990-01-08,Hispanic,Houston,Texas,9865.69,82059.6,Hawaii
1182,43,Female,Customer 1182,1997-01-23,Asian,Seattle,Washington,3889.44,114409.66,Middle East & Africa
1183,48,Male,Customer 1183,1962-03-18,Asian,Philadelphia,Pennsylvania,6256.6,84961.98,Alaska
1184,72,Female,Customer 1184,1981-12-11,Black,Portland,Oregon,1146.55,119226.63,Hawaii
1185,28,Male,Customer 1185,1991-01-05,Black,Austin,Texas,9559.36,142355.54,Middle East & Africa
1186,56,Male,Customer 1186,1951-01-09,Hispanic,Atlanta,Georgia,1734.08,136936.72,Asia
1187,34,Male,Customer 1187,1972-04-24,Other,Seattle,Washington,1903.74,72736.95,Hawaii
1188,24,Female,Customer 1188,1969-03-19,Black,San Francisco,California,4184.98,85139.88,Alaska
1189,75,Female,Customer 1189,2001-05-19,Hispanic,Denver,Colorado,6105.52,75474.04,South America
1190,48,Female,Customer 1190,1967-11-02,Asian,Chicago,Illinois,2774.98,131835.53,Europe
1191,36,Female,Customer 1191,1995-11-20,Hispanic,Los Angeles,California,6224.38,90311.39,Alaska
1192,72,Female,Customer 1192,1993-09-02,White,Denver,Colorado,6257.11,127253.87,Asia
1193,55,Male,Customer 1193,2004-04-16,Black,Chicago,Illinois,1081.11,119051.59,Hawaii
1194,33,Male,Customer 1194,1998-09-19,White,Miami,Florida,5602.18,77085.16,Alaska
1195,41,Male,Customer 1195,1997-01-05,Black,Atlanta,Georgia,4126.91,125672.47,Middle East & Africa
1196,51,Male,Customer 1196,1994-10-19,Hispanic,San Francisco,California,2120.0,121493.65,Alaska
1197,78,Male,Customer 1197,1971-12-26,Black,Miami,Florida,3582.23,100590.06,Europe
1198,67,Female,Customer 1198,1958-05-23,Hispanic,New Orleans,Louisiana,6676.74,47154.62,Asia
1199,26,Female,Customer 1199,2005-10-07,Hispanic,San Francisco,California,5916.46,79691.61,Middle East & Africa
1200,21,Male,Customer 1200,1982-03-21,Black,Seattle,Washington,7774.47,43307.3,Middle East & Africa
1201,58,Male,Customer 1201,1962-08-25,White,Austin,Texas,6010.99,136820.27,South America
1202,65,Female,Customer 1202,1952-10-04,Black,Las Vegas,Nevada,1652.32,40703.11,Alaska
1203,70,Female,Customer 1203,1997-10-15,Hispanic,Atlanta,Georgia,7234.28,83685.87,Hawaii
1204,64,Male,Customer 1204,2005-07-01,White,Chicago,Illinois,9981.41,74462.37,Asia
1205,59,Male,Customer 1205,1970-02-07,Other,Austin,Texas,7878.46,28317.42,Hawaii
1206,57,Female,Customer 1206,1967-05-12,White,San Antonio,Texas,8783.16,108434.66,Alaska
1207,65,Male,Customer 1207,1960-02-17,Asian,Seattle,Washington,7707.18,131117.27,Europe
1208,64,Female,Customer 1208,1975-05-11,Asian,Philadelphia,Pennsylvania,6263.48,61372.25,Europe
1209,52,Female,Customer 1209,1992-03-13,Black,Phoenix,Arizona,2654.57,110349.21,South America
1210,31,Male,Customer 1210,1993-10-07,White,Philadelphia,Pennsylvania,5167.42,104353.49,Alaska
1211,31,Female,Customer 1211,1972-11-15,Asian,New York,New York,3365.86,142962.02,Hawaii
1212,19,Female,Customer 1212,1950-11-13,Other,Boston,Massachusetts,7660.25,106071.96,Asia
1213,52,Female,Customer 1213,1959-04-23,Black,Dallas,Texas,2553.56,146290.3,Asia
1214,61,Male,Customer 1214,1969-11-10,Other,Denver,Colorado,1856.26,113889.67,Asia
1215,53,Female,Customer 1215,1983-09-27,Other,Phoenix,Arizona,2940.69,81272.98,Middle East & Africa
1216,33,Male,Customer 1216,1963-08-21,Hispanic,Austin,Texas,7319.44,118390.66,Europe
1217,41,Male,Customer 1217,1999-04-09,Hispanic,Chicago,Illinois,2803.63,65986.79,Europe
1218,79,Female,Customer 1218,1975-05-17,Other,San Francisco,California,6234.52,58148.91,Hawaii
1219,57,Male,Customer 1219,1955-04-23,White,San Francisco,California,4740.71,22681.95,Europe
1220,57,Female,Customer 1220,1993-11-01,Other,Austin,Texas,4735.48,55184.58,Hawaii
1221,58,Male,Customer 1221,1978-12-07,White,New York,New York,4543.03,86881.47,South America
1222,32,Male,Customer 1222,1972-03-06,White,New York,New York,3855.38,89271.41,Alaska
1223,32,Female,Customer 1223,2001-09-22,Black,New Orleans,Louisiana,8474.0,122341.35,Asia
1224,30,Female,Customer 1224,1993-04-13,Other,Portland,Oregon,7482.62,140992.13,Hawaii
1225,60,Male,Customer 1225,1964-12-07,Hispanic,Dallas,Texas,7390.07,34984.69,Middle East & Africa
1226,77,Female,Customer 1226,1964-08-16,Hispanic,Los Angeles,California,9300.37,62213.45,Asia
1227,27,Male,Customer 1227,1956-12-18,White,Seattle,Washington,4295.75,120928.31,South America
1228,77,Male,Customer 1228,1985-06-04,Hispanic,San Diego,California,5022.11,38313.04,Middle East & Africa
1229,44,Female,Customer 1229,1973-03-23,Black,Phoenix,Arizona,8501.12,141524.46,Europe
1230,73,Male,Customer 1230,1965-11-13,White,Denver,Colorado,2322.0,94010.67,Hawaii
1231,39,Female,Customer 1231,1968-01-07,White,Atlanta,Georgia,1052.27,80141.95,Hawaii
1232,37,Male,Customer 1232,2001-09-17,White,Las Vegas,Nevada,3546.52,84095.46,Middle East & Africa
1233,61,Male,Customer 1233,1952-12-01,Hispanic,Houston,Texas,6282.97,38684.11,Europe
1234,72,Male,Customer 1234,2003-11-08,Hispanic,Nashville,Tennessee,4720.31,118611.75,Alaska
1235,54,Male,Customer 1235,1954-10-15,Black,San Antonio,Texas,5124.55,112555.05,Alaska
1236,40,Male,Customer 1236,1983-08-05,Asian,Denver,Colorado,2381.0,44622.3,Europe
1237,18,Male,Customer 1237,1999-04-16,Other,New Orleans,Louisiana,9545.9,28307.15,Asia
1238,53,Male,Customer 1238,1998-03-22,Asian,San Diego,California,6726.51,20935.08,Hawaii
1239,79,Male,Customer 1239,1997-03-11,Black,San Francisco,California,1870.28,28209.0,South America
1240,51,Female,Customer 1240,1983-12-21,White,New York,New York,9578.52,75038.83,Alaska
1241,37,Male,Customer 1241,1951-06-20,Asian,San Francisco,California,2623.45,63067.63,Alaska
1242,50,Male,Customer 1242,1977-12-07,Hispanic,Austin,Texas,9328.71,124136.83,Asia
1243,27,Male,Customer 1243,1975-06-19,Other,Las Vegas,Nevada,2244.26,104482.42,Europe
1244,37,Male,Customer 1244,1967-02-28,Other,Philadelphia,Pennsylvania,9195.5,119476.04,Alaska
1245,49,Male,Customer 1245,1959-08-01,Hispanic,San Francisco,California,4346.99,28073.46,South America
1246,54,Female,Customer 1246,1979-05-16,Black,Nashville,Tennessee,3525.26,131380.63,Alaska
1247,61,Female,Customer 1247,1984-02-24,Other,Philadelphia,Pennsylvania,7101.82,108050.68,Alaska
1248,28,Male,Customer 1248,1956-05-25,Asian,San Diego,California,5665.47,52830.27,Hawaii
1249,71,Female,Customer 1249,1958-03-13,White,Atlanta,Georgia,8883.61,113020.95,Asia
1250,56,Male,Customer 1250,1987-03-01,Hispanic,Portland,Oregon,5671.22,30629.72,Europe
1251,19,Male,Customer 1251,1968-11-23,White,Austin,Texas,8193.15,62668.9,Alaska
1252,38,Female,Customer 1252,1993-09-03,Other,Los Angeles,California,4583.42,30380.6,Asia
1253,51,Female,Customer 1253,1984-12-09,White,San Antonio,Texas,5516.41,132187.07,Asia
1254,47,Female,Customer 1254,2003-06-18,Hispanic,Las Vegas,Nevada,2619.42,89612.6,Hawaii
1255,70,Female,Customer 1255,1993-12-25,White,Las Vegas,Nevada,8508.27,114177.58,Alaska
1256,58,Male,Customer 1256,1992-09-18,Hispanic,Dallas,Texas,2584.04,55372.29,South America
1257,69,Male,Customer 1257,1967-05-05,White,San Francisco,California,5495.6,124007.52,Alaska
1258,30,Male,Customer 1258,1950-06-20,Black,Miami,Florida,8061.75,45503.89,Asia
1259,56,Female,Customer 1259,1982-04-11,White,Nashville,Tennessee,6183.86,52913.55,Asia
1260,28,Female,Customer 1260,1953-08-14,White,San Diego,California,4258.17,86871.35,Hawaii
1261,77,Female,Customer 1261,1957-02-16,Asian,Houston,Texas,5036.03,61878.93,Asia
1262,58,Female,Customer 1262,1965-11-09,Asian,Atlanta,Georgia,6192.78,115605.05,Middle East & Africa
1263,57,Male,Customer 1263,1989-11-08,White,Chicago,Illinois,5165.52,83353.22,Europe
1264,65,Female,Customer 1264,1991-04-09,Other,New York,New York,3195.86,48152.96,Europe
1265,56,Female,Customer 1265,1959-02-03,White,New Orleans,Louisiana,7654.14,60370.98,Hawaii
1266,61,Female,Customer 1266,1984-10-05,Black,Boston,Massachusetts,1059.85,79854.67,Asia
1267,48,Male,Customer 1267,1962-11-22,Other,San Diego,California,4507.71,56984.29,Europe
1268,51,Male,Customer 1268,1987-07-15,Other,Portland,Oregon,2027.36,104698.5,Europe
1269,26,Female,Customer 1269,1981-09-28,Other,New York,New York,2435.95,117209.62,Hawaii
1270,32,Male,Customer 1270,1979-05-21,Hispanic,Boston,Massachusetts,7970.68,125522.21,South America
1271,76,Female,Customer 1271,1952-01-17,Asian,Phoenix,Arizona,8398.09,127371.76,Middle East & Africa
1272,58,Female,Customer 1272,1998-07-18,Asian,San Antonio,Texas,8940.19,110840.97,Europe
